Index,Total Frames,Difference
22467,5998,-38936
22468,6000,-38936
22469,6002,-38936
22470,6004,-38936
22471,6006,-38936
22472,6008,-38936
22473,6010,-38936
22474,6012,-38936
22475,6014,-38936
22476,6016,-38936
22477,6018,-38936
22478,6020,-38936
22479,6022,-38936
22480,6024,-38936
22481,6026,-38936
22482,6028,-38936
22483,6030,-38936
22484,6032,-38936
22485,6034,-38936
22486,6036,-38936
22487,6038,-38936
22488,6040,-38936
22489,6042,-38936
22490,6044,-38936
22491,6046,-38936
22492,6048,-38936
22493,6050,-38936
22494,6052,-38936
22495,6054,-38936
22496,6056,-38936
22497,6058,-38936
22498,6060,-38936
22499,6062,-38936
22500,6064,-38936
22501,6066,-38936
22502,6068,-38936
22503,6070,-38936
22504,6072,-38936
22505,6074,-38936
22506,6076,-38936
22507,6078,-38936
22508,6080,-38936
22509,6082,-38936
22510,6084,-38936
22511,6086,-38936
22512,6088,-38936
22513,6090,-38936
22514,6092,-38936
22515,6094,-38936
22516,6096,-38936
22517,6098,-38936
22518,6100,-38936
22519,6102,-38936
22520,6104,-38936
22521,6106,-38936
22522,6108,-38936
22523,6110,-38936
22524,6112,-38936
22525,6114,-38936
22526,6116,-38936
22527,6118,-38936
22528,6120,-38936
22529,6122,-38936
22530,6124,-38936
22531,6126,-38936
22532,6128,-38936
22533,6130,-38936
22534,6132,-38936
22535,6134,-38936
22536,6136,-38936
22537,6138,-38936
22538,6140,-38936
22539,6142,-38936
22540,6144,-38936
22541,6146,-38936
22542,6148,-38936
22543,6150,-38936
22544,6152,-38936
22545,6154,-38936
22546,6156,-38936
22547,6158,-38936
22548,6160,-38936
22549,6162,-38936
22550,6164,-38936
22551,6166,-38936
22552,6168,-38936
22553,6170,-38936
22554,6172,-38936
22555,6174,-38936
22556,6176,-38936
22557,6178,-38936
22558,6180,-38936
22559,6182,-38936
22560,6184,-38936
22561,6186,-38936
22562,6188,-38936
22563,6190,-38936
22564,6192,-38936
22565,6194,-38936
22566,6196,-38936
22567,6198,-38936
22568,6200,-38936
22569,6202,-38936
22570,6204,-38936
22571,6206,-38936
22572,6208,-38936
22573,6210,-38936
22574,6212,-38936
22575,6214,-38936
22576,6216,-38936
22577,6218,-38936
22578,6220,-38936
22579,6222,-38936
22580,6224,-38936
22581,6226,-38936
22582,6228,-38936
22583,6230,-38936
22584,6232,-38936
22585,6234,-38936
22586,6236,-38936
22587,6238,-38936
22588,6240,-38936
22589,6242,-38936
22590,6244,-38936
22591,6246,-38936
22592,6248,-38936
22593,6250,-38936
22594,6252,-38936
22595,6254,-38936
22596,6256,-38936
22597,6258,-38936
22598,6260,-38936
22599,6262,-38936
22600,6264,-38936
22601,6266,-38936
22602,6268,-38936
22603,6270,-38936
22604,6272,-38936
22605,6274,-38936
22606,6276,-38936
22607,6278,-38936
22608,6280,-38936
22609,6282,-38936
22610,6284,-38936
22611,6286,-38936
22612,6288,-38936
22613,6290,-38936
22614,6292,-38936
22615,6294,-38936
22616,6296,-38936
22617,6298,-38936
22618,6300,-38936
22619,6302,-38936
22620,6304,-38936
22621,6306,-38936
22622,6308,-38936
22623,6310,-38936
22624,6312,-38936
22625,6314,-38936
22626,6316,-38936
22627,6318,-38936
22628,6320,-38936
22629,6322,-38936
22630,6324,-38936
22631,6326,-38936
22632,6328,-38936
22633,6330,-38936
22634,6332,-38936
22635,6334,-38936
22636,6336,-38936
22637,6338,-38936
22638,6340,-38936
22639,6342,-38936
22640,6344,-38936
22641,6346,-38936
22642,6348,-38936
22643,6350,-38936
22644,6352,-38936
22645,6354,-38936
22646,6356,-38936
22647,6358,-38936
22648,6360,-38936
22649,6362,-38936
22650,6364,-38936
22651,6366,-38936
22652,6368,-38936
22653,6370,-38936
22654,6372,-38936
22655,6374,-38936
22656,6376,-38936
22657,6378,-38936
22658,6380,-38936
22659,6382,-38936
22660,6384,-38936
22661,6386,-38936
22662,6388,-38936
22663,6390,-38936
22664,6392,-38936
22665,6394,-38936
22666,6396,-38936
22667,6398,-38936
22668,6400,-38936
22669,6402,-38936
22670,6404,-38936
22671,6406,-38936
22672,6408,-38936
22673,6410,-38936
22674,6412,-38936
22675,6414,-38936
22676,6416,-38936
22677,6418,-38936
22678,6420,-38936
22679,6422,-38936
22680,6424,-38936
22681,6426,-38936
22682,6428,-38936
22683,6430,-38936
22684,6432,-38936
22685,6434,-38936
22686,6436,-38936
22687,6438,-38936
22688,6440,-38936
22689,6442,-38936
22690,6444,-38936
22691,6446,-38936
22692,6448,-38936
22693,6450,-38936
22694,6452,-38936
22695,6454,-38936
22696,6456,-38936
22697,6458,-38936
22698,6460,-38936
22699,6462,-38936
22700,6464,-38936
22701,6466,-38936
22702,6468,-38936
22703,6470,-38936
22704,6472,-38936
22705,6474,-38936
22706,6476,-38936
22707,6478,-38936
22708,6480,-38936
22709,6482,-38936
22710,6484,-38936
22711,6486,-38936
22712,6488,-38936
22713,6490,-38936
22714,6492,-38936
22715,6494,-38936
22716,6496,-38936
22717,6498,-38936
22718,6500,-38936
22719,6502,-38936
22720,6504,-38936
22721,6506,-38936
22722,6508,-38936
22723,6510,-38936
22724,6512,-38936
22725,6514,-38936
22726,6516,-38936
22727,6518,-38936
22728,6520,-38936
22729,6522,-38936
22730,6524,-38936
22731,6526,-38936
22732,6528,-38936
22733,6530,-38936
22734,6532,-38936
22735,6534,-38936
22736,6536,-38936
22737,6538,-38936
22738,6540,-38936
22739,6542,-38936
22740,6544,-38936
22741,6546,-38936
22742,6548,-38936
22743,6550,-38936
22744,6552,-38936
22745,6554,-38936
22746,6556,-38936
22747,6558,-38936
22748,6560,-38936
22749,6562,-38936
22750,6564,-38936
22751,6566,-38936
22752,6568,-38936
22753,6570,-38936
22754,6572,-38936
22755,6574,-38936
22756,6576,-38936
22757,6578,-38936
22758,6580,-38936
22759,6582,-38936
22760,6584,-38936
22761,6586,-38936
22762,6588,-38936
22763,6590,-38936
22764,6592,-38936
22765,6594,-38936
22766,6596,-38936
22767,6598,-38936
22768,6600,-38936
22769,6602,-38936
22770,6604,-38936
22771,6606,-38936
22772,6608,-38936
22773,6610,-38936
22774,6612,-38936
22775,6614,-38936
22776,6616,-38936
22777,6618,-38936
22778,6620,-38936
22779,6622,-38936
22780,6624,-38936
22781,6626,-38936
22782,6628,-38936
22783,6630,-38936
22784,6632,-38936
22785,6634,-38936
22786,6636,-38936
22787,6638,-38936
22788,6640,-38936
22789,6642,-38936
22790,6644,-38936
22791,6646,-38936
22792,6648,-38936
22793,6650,-38936
22794,6652,-38936
22795,6654,-38936
22796,6656,-38936
22797,6658,-38936
22798,6660,-38936
22799,6662,-38936
22800,6664,-38936
22801,6666,-38936
22802,6668,-38936
22803,6670,-38936
22804,6672,-38936
22805,6674,-38936
22806,6676,-38936
22807,6678,-38936
22808,6680,-38936
22809,6682,-38936
22810,6684,-38936
22811,6686,-38936
22812,6688,-38936
22813,6690,-38936
22814,6692,-38936
22815,6694,-38936
22816,6696,-38936
22817,6698,-38936
22818,6700,-38936
22819,6702,-38936
22820,6704,-38936
22821,6706,-38936
22822,6708,-38936
22823,6710,-38936
22824,6712,-38936
22825,6714,-38936
22826,6716,-38936
22827,6718,-38936
22828,6720,-38936
22829,6722,-38936
22830,6724,-38936
22831,6726,-38936
22832,6728,-38936
22833,6730,-38936
22834,6732,-38936
22835,6734,-38936
22836,6736,-38936
22837,6738,-38936
22838,6740,-38936
22839,6742,-38936
22840,6744,-38936
22841,6746,-38936
22842,6748,-38936
22843,6750,-38936
22844,6752,-38936
22845,6754,-38936
22846,6756,-38936
22847,6758,-38936
22848,6760,-38936
22849,6762,-38936
22850,6764,-38936
22851,6766,-38936
22852,6768,-38936
22853,6770,-38936
22854,6772,-38936
22855,6774,-38936
22856,6776,-38936
22857,6778,-38936
22858,6780,-38936
22859,6782,-38936
22860,6784,-38936
22861,6786,-38936
22862,6788,-38936
22863,6790,-38936
22864,6792,-38936
22865,6794,-38936
22866,6796,-38936
22867,6798,-38936
22868,6800,-38936
22869,6802,-38936
22870,6804,-38936
22871,6806,-38936
22872,6808,-38936
22873,6810,-38936
22874,6812,-38936
22875,6814,-38936
22876,6816,-38936
22877,6818,-38936
22878,6820,-38936
22879,6822,-38936
22880,6824,-38936
22881,6826,-38936
22882,6828,-38936
22883,6830,-38936
22884,6832,-38936
22885,6834,-38936
22886,6836,-38936
22887,6838,-38936
22888,6840,-38936
22889,6842,-38936
22890,6844,-38936
22891,6846,-38936
22892,6848,-38936
22893,6850,-38936
22894,6852,-38936
22895,6854,-38936
22896,6856,-38936
22897,6858,-38936
22898,6860,-38936
22899,6862,-38936
22900,6864,-38936
22901,6866,-38936
22902,6868,-38936
22903,6870,-38936
22904,6872,-38936
22905,6874,-38936
22906,6876,-38936
22907,6878,-38936
22908,6880,-38936
22909,6882,-38936
22910,6884,-38936
22911,6886,-38936
22912,6888,-38936
22913,6890,-38936
22914,6892,-38936
22915,6894,-38936
22916,6896,-38936
22917,6898,-38936
22918,6900,-38936
22919,6902,-38936
22920,6904,-38936
22921,6906,-38936
22922,6908,-38936
22923,6910,-38936
22924,6912,-38936
22925,6914,-38936
22926,6916,-38936
22927,6918,-38936
22928,6920,-38936
22929,6922,-38936
22930,6924,-38936
22931,6926,-38936
22932,6928,-38936
22933,6930,-38936
22934,6932,-38936
22935,6934,-38936
22936,6936,-38936
22937,6938,-38936
22938,6940,-38936
22939,6942,-38936
22940,6944,-38936
22941,6946,-38936
22942,6948,-38936
22943,6950,-38936
22944,6952,-38936
22945,6954,-38936
22946,6956,-38936
22947,6958,-38936
22948,6960,-38936
22949,6962,-38936
22950,6964,-38936
22951,6966,-38936
22952,6968,-38936
22953,6970,-38936
22954,6972,-38936
22955,6974,-38936
22956,6976,-38936
22957,6978,-38936
22958,6980,-38936
22959,6982,-38936
22960,6984,-38936
22961,6986,-38936
22962,6988,-38936
22963,6990,-38936
22964,6992,-38936
22965,6994,-38936
22966,6996,-38936
22967,6998,-38936
22968,7000,-38936
22969,7002,-38936
22970,7004,-38936
22971,7006,-38936
22972,7008,-38936
22973,7010,-38936
22974,7012,-38936
22975,7014,-38936
22976,7016,-38936
22977,7018,-38936
22978,7020,-38936
22979,7022,-38936
22980,7024,-38936
22981,7026,-38936
22982,7028,-38936
22983,7030,-38936
22984,7032,-38936
22985,7034,-38936
22986,7036,-38936
22987,7038,-38936
22988,7040,-38936
22989,7042,-38936
22990,7044,-38936
22991,7046,-38936
22992,7048,-38936
22993,7050,-38936
22994,7052,-38936
22995,7054,-38936
22996,7056,-38936
22997,7058,-38936
22998,7060,-38936
22999,7062,-38936
23000,7064,-38936
23001,7066,-38936
23002,7068,-38936
23003,7070,-38936
23004,7072,-38936
23005,7074,-38936
23006,7076,-38936
23007,7078,-38936
23008,7080,-38936
23009,7082,-38936
23010,7084,-38936
23011,7086,-38936
23012,7088,-38936
23013,7090,-38936
23014,7092,-38936
23015,7094,-38936
23016,7096,-38936
23017,7098,-38936
23018,7100,-38936
23019,7102,-38936
23020,7104,-38936
23021,7106,-38936
23022,7108,-38936
23023,7110,-38936
23024,7112,-38936
23025,7114,-38936
23026,7116,-38936
23027,7118,-38936
23028,7120,-38936
23029,7122,-38936
23030,7124,-38936
23031,7126,-38936
23032,7128,-38936
23033,7130,-38936
23034,7132,-38936
23035,7134,-38936
23036,7136,-38936
23037,7138,-38936
23038,7140,-38936
23039,7142,-38936
23040,7144,-38936
23041,7146,-38936
23042,7148,-38936
23043,7150,-38936
23044,7152,-38936
23045,7154,-38936
23046,7156,-38936
23047,7158,-38936
23048,7160,-38936
23049,7162,-38936
23050,7164,-38936
23051,7166,-38936
23052,7168,-38936
23053,7170,-38936
23054,7172,-38936
23055,7174,-38936
23056,7176,-38936
23057,7178,-38936
23058,7180,-38936
23059,7182,-38936
23060,7184,-38936
23061,7186,-38936
23062,7188,-38936
23063,7190,-38936
23064,7192,-38936
23065,7194,-38936
23066,7196,-38936
23067,7198,-38936
23068,7200,-38936
23069,7202,-38936
23070,7204,-38936
23071,7206,-38936
23072,7208,-38936
23073,7210,-38936
23074,7212,-38936
23075,7214,-38936
23076,7216,-38936
23077,7218,-38936
23078,7220,-38936
23079,7222,-38936
23080,7224,-38936
23081,7226,-38936
23082,7228,-38936
23083,7230,-38936
23084,7232,-38936
23085,7234,-38936
23086,7236,-38936
23087,7238,-38936
23088,7240,-38936
23089,7242,-38936
23090,7244,-38936
23091,7246,-38936
23092,7248,-38936
23093,7250,-38936
23094,7252,-38936
23095,7254,-38936
23096,7256,-38936
23097,7258,-38936
23098,7260,-38936
23099,7262,-38936
23100,7264,-38936
23101,7266,-38936
23102,7268,-38936
23103,7270,-38936
23104,7272,-38936
23105,7274,-38936
23106,7276,-38936
23107,7278,-38936
23108,7280,-38936
23109,7282,-38936
23110,7284,-38936
23111,7286,-38936
23112,7288,-38936
23113,7290,-38936
23114,7292,-38936
23115,7294,-38936
23116,7296,-38936
23117,7298,-38936
23118,7300,-38936
23119,7302,-38936
23120,7304,-38936
23121,7306,-38936
23122,7308,-38936
23123,7310,-38936
23124,7312,-38936
23125,7314,-38936
23126,7316,-38936
23127,7318,-38936
23128,7320,-38936
23129,7322,-38936
23130,7324,-38936
23131,7326,-38936
23132,7328,-38936
23133,7330,-38936
23134,7332,-38936
23135,7334,-38936
23136,7336,-38936
23137,7338,-38936
23138,7340,-38936
23139,7342,-38936
23140,7344,-38936
23141,7346,-38936
23142,7348,-38936
23143,7350,-38936
23144,7352,-38936
23145,7354,-38936
23146,7356,-38936
23147,7358,-38936
23148,7360,-38936
23149,7362,-38936
23150,7364,-38936
23151,7366,-38936
23152,7368,-38936
23153,7370,-38936
23154,7372,-38936
23155,7374,-38936
23156,7376,-38936
23157,7378,-38936
23158,7380,-38936
23159,7382,-38936
23160,7384,-38936
23161,7386,-38936
23162,7388,-38936
23163,7390,-38936
23164,7392,-38936
23165,7394,-38936
23166,7396,-38936
23167,7398,-38936
23168,7400,-38936
23169,7402,-38936
23170,7404,-38936
23171,7406,-38936
23172,7408,-38936
23173,7410,-38936
23174,7412,-38936
23175,7414,-38936
23176,7416,-38936
23177,7418,-38936
23178,7420,-38936
23179,7422,-38936
23180,7424,-38936
23181,7426,-38936
23182,7428,-38936
23183,7430,-38936
23184,7432,-38936
23185,7434,-38936
23186,7436,-38936
23187,7438,-38936
23188,7440,-38936
23189,7442,-38936
23190,7444,-38936
23191,7446,-38936
23192,7448,-38936
23193,7450,-38936
23194,7452,-38936
23195,7454,-38936
23196,7456,-38936
23197,7458,-38936
23198,7460,-38936
23199,7462,-38936
23200,7464,-38936
23201,7466,-38936
23202,7468,-38936
23203,7470,-38936
23204,7472,-38936
23205,7474,-38936
23206,7476,-38936
23207,7478,-38936
23208,7480,-38936
23209,7482,-38936
23210,7484,-38936
23211,7486,-38936
23212,7488,-38936
23213,7490,-38936
23214,7492,-38936
23215,7494,-38936
23216,7496,-38936
23217,7498,-38936
23218,7500,-38936
23219,7502,-38936
23220,7504,-38936
23221,7506,-38936
23222,7508,-38936
23223,7510,-38936
23224,7512,-38936
23225,7514,-38936
23226,7516,-38936
23227,7518,-38936
23228,7520,-38936
23229,7522,-38936
23230,7524,-38936
23231,7526,-38936
23232,7528,-38936
23233,7530,-38936
23234,7532,-38936
23235,7534,-38936
23236,7536,-38936
23237,7538,-38936
23238,7540,-38936
23239,7542,-38936
23240,7544,-38936
23241,7546,-38936
23242,7548,-38936
23243,7550,-38936
23244,7552,-38936
23245,7554,-38936
23246,7556,-38936
23247,7558,-38936
23248,7560,-38936
23249,7562,-38936
23250,7564,-38936
23251,7566,-38936
23252,7568,-38936
23253,7570,-38936
23254,7572,-38936
23255,7574,-38936
23256,7576,-38936
23257,7578,-38936
23258,7580,-38936
23259,7582,-38936
23260,7584,-38936
23261,7586,-38936
23262,7588,-38936
23263,7590,-38936
23264,7592,-38936
23265,7594,-38936
23266,7596,-38936
23267,7598,-38936
23268,7600,-38936
23269,7602,-38936
23270,7604,-38936
23271,7606,-38936
23272,7608,-38936
23273,7610,-38936
23274,7612,-38936
23275,7614,-38936
23276,7616,-38936
23277,7618,-38936
23278,7620,-38936
23279,7622,-38936
23280,7624,-38936
23281,7626,-38936
23282,7628,-38936
23283,7630,-38936
23284,7632,-38936
23285,7634,-38936
23286,7636,-38936
23287,7638,-38936
23288,7640,-38936
23289,7642,-38936
23290,7644,-38936
23291,7646,-38936
23292,7648,-38936
23293,7650,-38936
23294,7652,-38936
23295,7654,-38936
23296,7656,-38936
23297,7658,-38936
23298,7660,-38936
23299,7662,-38936
23300,7664,-38936
23301,7666,-38936
23302,7668,-38936
23303,7670,-38936
23304,7672,-38936
23305,7674,-38936
23306,7676,-38936
23307,7678,-38936
23308,7680,-38936
23309,7682,-38936
23310,7684,-38936
23311,7686,-38936
23312,7688,-38936
23313,7690,-38936
23314,7692,-38936
23315,7694,-38936
23316,7696,-38936
23317,7698,-38936
23318,7700,-38936
23319,7702,-38936
23320,7704,-38936
23321,7706,-38936
23322,7708,-38936
23323,7710,-38936
23324,7712,-38936
23325,7714,-38936
23326,7716,-38936
23327,7718,-38936
23328,7720,-38936
23329,7722,-38936
23330,7724,-38936
23331,7726,-38936
23332,7728,-38936
23333,7730,-38936
23334,7732,-38936
23335,7734,-38936
23336,7736,-38936
23337,7738,-38936
23338,7740,-38936
23339,7742,-38936
23340,7744,-38936
23341,7746,-38936
23342,7748,-38936
23343,7750,-38936
23344,7752,-38936
23345,7754,-38936
23346,7756,-38936
23347,7758,-38936
23348,7760,-38936
23349,7762,-38936
23350,7764,-38936
23351,7766,-38936
23352,7768,-38936
23353,7770,-38936
23354,7772,-38936
23355,7774,-38936
23356,7776,-38936
23357,7778,-38936
23358,7780,-38936
23359,7782,-38936
23360,7784,-38936
23361,7786,-38936
23362,7788,-38936
23363,7790,-38936
23364,7792,-38936
23365,7794,-38936
23366,7796,-38936
23367,7798,-38936
23368,7800,-38936
23369,7802,-38936
23370,7804,-38936
23371,7806,-38936
23372,7808,-38936
23373,7810,-38936
23374,7812,-38936
23375,7814,-38936
23376,7816,-38936
23377,7818,-38936
23378,7820,-38936
23379,7822,-38936
23380,7824,-38936
23381,7826,-38936
23382,7828,-38936
23383,7830,-38936
23384,7832,-38936
23385,7834,-38936
23386,7836,-38936
23387,7838,-38936
23388,7840,-38936
23389,7842,-38936
23390,7844,-38936
23391,7846,-38936
23392,7848,-38936
23393,7850,-38936
23394,7852,-38936
23395,7854,-38936
23396,7856,-38936
23397,7858,-38936
23398,7860,-38936
23399,7862,-38936
23400,7864,-38936
23401,7866,-38936
23402,7868,-38936
23403,7870,-38936
23404,7872,-38936
23405,7874,-38936
23406,7876,-38936
23407,7878,-38936
23408,7880,-38936
23409,7882,-38936
23410,7884,-38936
23411,7886,-38936
23412,7888,-38936
23413,7890,-38936
23414,7892,-38936
23415,7894,-38936
23416,7896,-38936
23417,7898,-38936
23418,7900,-38936
23419,7902,-38936
23420,7904,-38936
23421,7906,-38936
23422,7908,-38936
23423,7910,-38936
23424,7912,-38936
23425,7914,-38936
23426,7916,-38936
23427,7918,-38936
23428,7920,-38936
23429,7922,-38936
23430,7924,-38936
23431,7926,-38936
23432,7928,-38936
23433,7930,-38936
23434,7932,-38936
23435,7934,-38936
23436,7936,-38936
23437,7938,-38936
23438,7940,-38936
23439,7942,-38936
23440,7944,-38936
23441,7946,-38936
23442,7948,-38936
23443,7950,-38936
23444,7952,-38936
23445,7954,-38936
23446,7956,-38936
23447,7958,-38936
23448,7960,-38936
23449,7962,-38936
23450,7964,-38936
23451,7966,-38936
23452,7968,-38936
23453,7970,-38936
23454,7972,-38936
23455,7974,-38936
23456,7976,-38936
23457,7978,-38936
23458,7980,-38936
23459,7982,-38936
23460,7984,-38936
23461,7986,-38936
23462,7988,-38936
23463,7990,-38936
23464,7992,-38936
23465,7994,-38936
23466,7996,-38936
23467,7998,-38936
23468,8000,-38936
23469,8002,-38936
23470,8004,-38936
23471,8006,-38936
23472,8008,-38936
23473,8010,-38936
23474,8012,-38936
23475,8014,-38936
23476,8016,-38936
23477,8018,-38936
23478,8020,-38936
23479,8022,-38936
23480,8024,-38936
23481,8026,-38936
23482,8028,-38936
23483,8030,-38936
23484,8032,-38936
23485,8034,-38936
23486,8036,-38936
23487,8038,-38936
23488,8040,-38936
23489,8042,-38936
23490,8044,-38936
23491,8046,-38936
23492,8048,-38936
23493,8050,-38936
23494,8052,-38936
23495,8054,-38936
23496,8056,-38936
23497,8058,-38936
23498,8060,-38936
23499,8062,-38936
23500,8064,-38936
23501,8066,-38936
23502,8068,-38936
23503,8070,-38936
23504,8072,-38936
23505,8074,-38936
23506,8076,-38936
23507,8078,-38936
23508,8080,-38936
23509,8082,-38936
23510,8084,-38936
23511,8086,-38936
23512,8088,-38936
23513,8090,-38936
23514,8092,-38936
23515,8094,-38936
23516,8096,-38936
23517,8098,-38936
23518,8100,-38936
23519,8102,-38936
23520,8104,-38936
23521,8106,-38936
23522,8108,-38936
23523,8110,-38936
23524,8112,-38936
23525,8114,-38936
23526,8116,-38936
23527,8118,-38936
23528,8120,-38936
23529,8122,-38936
23530,8124,-38936
23531,8126,-38936
23532,8128,-38936
23533,8130,-38936
23534,8132,-38936
23535,8134,-38936
23536,8136,-38936
23537,8138,-38936
23538,8140,-38936
23539,8142,-38936
23540,8144,-38936
23541,8146,-38936
23542,8148,-38936
23543,8150,-38936
23544,8152,-38936
23545,8154,-38936
23546,8156,-38936
23547,8158,-38936
23548,8160,-38936
23549,8162,-38936
23550,8164,-38936
23551,8166,-38936
23552,8168,-38936
23553,8170,-38936
23554,8172,-38936
23555,8174,-38936
23556,8176,-38936
23557,8178,-38936
23558,8180,-38936
23559,8182,-38936
23560,8184,-38936
23561,8186,-38936
23562,8188,-38936
23563,8190,-38936
23564,8192,-38936
23565,8194,-38936
23566,8196,-38936
23567,8198,-38936
23568,8200,-38936
